UTMx512,UTMy361,Z,Longitude,Latitude,Elevation
13.397,-383.019,1773.050,-121.639,45.383,1773.050
40.357,-383.019,1773.723,-121.637,45.383,1773.723
67.150,-383.017,1792.609,-121.635,45.383,1792.609
93.943,-383.015,1816.014,-121.632,45.383,1816.014
120.904,-383.012,1816.941,-121.630,45.383,1816.941
147.697,-383.008,1779.030,-121.628,45.383,1779.030
174.657,-383.004,1734.209,-121.626,45.383,1734.209
201.618,-382.999,1678.095,-121.624,45.383,1678.095
228.411,-382.993,1631.463,-121.621,45.383,1631.463
255.204,-382.986,1598.059,-121.619,45.383,1598.059
282.164,-382.979,1567.134,-121.617,45.383,1567.134
308.957,-382.971,1541.307,-121.615,45.383,1541.307
335.918,-382.962,1510.653,-121.613,45.383,1510.653
362.711,-382.953,1473.203,-121.610,45.383,1473.203
389.671,-382.943,1445.062,-121.608,45.383,1445.062
416.464,-382.932,1426.038,-121.606,45.383,1426.038
443.257,-382.920,1406.703,-121.604,45.383,1406.703
470.218,-382.907,1380.641,-121.602,45.383,1380.641
497.178,-382.894,1322.216,-121.599,45.383,1322.216
523.971,-382.880,1250.801,-121.597,45.383,1250.801
550.765,-382.866,1226.166,-121.595,45.383,1226.166
577.725,-382.850,1265.259,-121.593,45.383,1265.259
604.518,-382.834,1340.513,-121.591,45.383,1340.513
631.479,-382.817,1411.645,-121.588,45.383,1411.645
658.272,-382.800,1391.322,-121.586,45.383,1391.322
685.232,-382.782,1332.784,-121.584,45.383,1332.784
712.025,-382.763,1278.707,-121.582,45.383,1278.707
738.818,-382.743,1213.497,-121.580,45.383,1213.497
765.779,-382.722,1146.701,-121.578,45.383,1146.701
792.572,-382.701,1089.118,-121.575,45.383,1089.118
819.532,-382.679,1040.322,-121.573,45.383,1040.322
846.325,-382.656,991.394,-121.571,45.383,991.394
873.286,-382.633,972.813,-121.569,45.383,972.813
900.079,-382.609,986.612,-121.567,45.383,986.612
926.872,-382.584,1016.241,-121.564,45.383,1016.241
953.832,-382.558,1057.467,-121.562,45.383,1057.467
980.793,-382.532,1110.333,-121.560,45.383,1110.333
1007.586,-382.505,1168.556,-121.558,45.383,1168.556
1034.379,-382.477,1230.426,-121.556,45.383,1230.426
1061.339,-382.449,1295.590,-121.553,45.383,1295.590
1088.133,-382.419,1348.399,-121.551,45.383,1348.399
1115.093,-382.389,1372.841,-121.549,45.383,1372.841
1141.886,-382.359,1397.954,-121.547,45.383,1397.954
1168.847,-382.327,1427.806,-121.545,45.383,1427.806
1195.640,-382.295,1465.713,-121.542,45.383,1465.713
1222.433,-382.262,1514.766,-121.540,45.383,1514.766
1249.393,-382.228,1552.850,-121.538,45.383,1552.850
1276.186,-382.194,1579.310,-121.536,45.383,1579.310
1303.147,-382.159,1596.879,-121.534,45.383,1596.879
1329.940,-382.123,1603.656,-121.532,45.383,1603.656
1356.900,-382.086,1590.918,-121.529,45.383,1590.918
1383.693,-382.049,1554.537,-121.527,45.383,1554.537
1410.486,-382.011,1510.519,-121.525,45.383,1510.519
1437.447,-381.972,1474.860,-121.523,45.383,1474.860
1464.407,-381.933,1454.537,-121.521,45.383,1454.537
1491.200,-381.893,1436.656,-121.518,45.383,1436.656
1517.994,-381.852,1415.039,-121.516,45.383,1415.039
1544.954,-381.810,1410.996,-121.514,45.383,1410.996
1571.747,-381.768,1436.923,-121.512,45.383,1436.923
1598.708,-381.724,1470.256,-121.510,45.383,1470.256
1625.501,-381.681,1509.586,-121.507,45.383,1509.586
1652.461,-381.636,1537.250,-121.505,45.383,1537.250
1679.254,-381.591,1540.770,-121.503,45.383,1540.770
1706.047,-381.545,1528.846,-121.501,45.383,1528.846
1733.008,-381.498,1512.230,-121.499,45.383,1512.230
1759.801,-381.450,1493.930,-121.496,45.383,1493.930
1786.761,-381.402,1479.732,-121.494,45.383,1479.732
1813.554,-381.353,1463.599,-121.492,45.383,1463.599
1840.515,-381.303,1460.368,-121.490,45.383,1460.368
1867.308,-381.253,1471.394,-121.488,45.383,1471.394
1894.101,-381.201,1468.733,-121.485,45.383,1468.733
1921.061,-381.149,1453.507,-121.483,45.383,1453.507
1948.022,-381.096,1428.883,-121.481,45.383,1428.883
1974.815,-381.043,1396.329,-121.479,45.383,1396.329
2001.608,-380.989,1369.526,-121.477,45.383,1369.526
2028.568,-380.934,1351.414,-121.475,45.383,1351.414
2055.361,-380.879,1333.789,-121.472,45.383,1333.789
2082.322,-380.822,1313.306,-121.470,45.383,1313.306
2109.115,-380.765,1295.213,-121.468,45.383,1295.213
2136.076,-380.707,1280.945,-121.466,45.383,1280.945
2162.869,-380.649,1249.547,-121.464,45.383,1249.547
2189.662,-380.590,1208.017,-121.461,45.383,1208.017
2216.622,-380.530,1160.094,-121.459,45.383,1160.094
2243.415,-380.469,1130.384,-121.457,45.383,1130.384
2270.376,-380.407,1128.334,-121.455,45.383,1128.334
2297.169,-380.345,1121.881,-121.453,45.383,1121.881
2324.129,-380.282,1107.830,-121.450,45.383,1107.830
2350.922,-380.219,1091.041,-121.448,45.383,1091.041
2377.715,-380.155,1069.126,-121.446,45.383,1069.126
2404.676,-380.089,1053.431,-121.444,45.383,1053.431
2431.636,-380.023,1038.374,-121.442,45.383,1038.374
2458.429,-379.957,1026.979,-121.439,45.383,1026.979
2485.222,-379.890,1015.161,-121.437,45.383,1015.161
2512.183,-379.821,1004.667,-121.435,45.383,1004.667
2538.976,-379.753,998.678,-121.433,45.383,998.678
2565.937,-379.683,993.633,-121.431,45.383,993.633
2592.730,-379.613,1004.345,-121.428,45.383,1004.345
2619.690,-379.542,1028.127,-121.426,45.383,1028.127
2646.483,-379.470,1032.246,-121.424,45.383,1032.246
2673.276,-379.398,1049.179,-121.422,45.383,1049.179
2700.237,-379.325,1022.918,-121.420,45.383,1022.918
2727.197,-379.251,999.104,-121.418,45.383,999.104
2753.990,-379.176,994.461,-121.415,45.383,994.461
2780.783,-379.101,974.436,-121.413,45.383,974.436
2807.744,-379.025,951.374,-121.411,45.383,951.374
2834.537,-378.948,953.777,-121.409,45.383,953.777
2861.498,-378.870,953.450,-121.407,45.383,953.450
2888.290,-378.792,928.510,-121.404,45.383,928.510
2915.250,-378.713,904.037,-121.402,45.383,904.037
2942.044,-378.633,901.468,-121.400,45.383,901.468
2968.837,-378.553,911.566,-121.398,45.383,911.566
2995.797,-378.472,889.537,-121.396,45.383,889.537
3022.591,-378.390,877.643,-121.393,45.383,877.643
3049.551,-378.307,863.645,-121.391,45.383,863.645
3076.511,-378.223,851.499,-121.389,45.383,851.499
3103.304,-378.139,836.096,-121.387,45.383,836.096
3130.098,-378.055,821.450,-121.385,45.383,821.450
3156.891,-377.969,833.984,-121.382,45.383,833.984
3183.851,-377.883,867.973,-121.380,45.383,867.973
3210.812,-377.795,892.335,-121.378,45.383,892.335
3237.605,-377.708,912.102,-121.376,45.383,912.102
3264.398,-377.620,935.359,-121.374,45.383,935.359
3291.358,-377.530,932.262,-121.372,45.383,932.262
3318.151,-377.440,952.160,-121.369,45.383,952.160
3345.112,-377.349,967.501,-121.367,45.383,967.501
3371.905,-377.258,967.399,-121.365,45.383,967.399
3398.865,-377.166,957.116,-121.363,45.383,957.116
3425.658,-377.073,950.307,-121.361,45.383,950.307
3452.451,-376.979,948.123,-121.358,45.383,948.123
3479.412,-376.885,948.434,-121.356,45.383,948.434
3506.205,-376.790,961.590,-121.354,45.383,961.590
3533.166,-376.694,969.028,-121.352,45.383,969.028
3560.126,-376.597,956.712,-121.350,45.383,956.712
3586.919,-376.500,944.966,-121.347,45.383,944.966
3613.712,-376.402,926.635,-121.345,45.383,926.635
3640.505,-376.304,909.869,-121.343,45.383,909.869
3667.466,-376.204,908.607,-121.341,45.383,908.607
3694.426,-376.103,890.751,-121.339,45.383,890.751
3721.219,-376.002,855.641,-121.336,45.383,855.641
3748.179,-375.900,799.986,-121.334,45.383,799.986
3774.973,-375.798,766.755,-121.332,45.383,766.755
3801.766,-375.695,761.986,-121.330,45.383,761.986
3828.726,-375.591,755.641,-121.328,45.383,755.641
3855.519,-375.487,758.017,-121.325,45.383,758.017
3882.480,-375.381,748.691,-121.323,45.383,748.691
3909.273,-375.275,729.727,-121.321,45.383,729.727
3936.066,-375.169,727.095,-121.319,45.383,727.095
3963.026,-375.061,722.357,-121.317,45.383,722.357
3989.819,-374.953,720.288,-121.315,45.383,720.288
4016.779,-374.844,742.237,-121.312,45.383,742.237
4043.740,-374.733,773.124,-121.310,45.383,773.124
4070.533,-374.623,784.190,-121.308,45.383,784.190
4097.326,-374.512,785.845,-121.306,45.383,785.845
4124.120,-374.401,779.965,-121.304,45.383,779.965
4151.080,-374.288,789.718,-121.301,45.383,789.718
4178.040,-374.174,789.943,-121.299,45.383,789.943
4204.833,-374.060,786.212,-121.297,45.383,786.212
4231.794,-373.945,781.660,-121.295,45.383,781.660
4258.587,-373.830,778.346,-121.293,45.383,778.346
4285.380,-373.714,774.826,-121.290,45.383,774.826
4312.340,-373.596,769.393,-121.288,45.383,769.393
4339.133,-373.479,763.569,-121.286,45.383,763.569
4366.094,-373.360,758.037,-121.284,45.383,758.037
4392.887,-373.241,753.874,-121.282,45.383,753.874
4419.848,-373.120,750.591,-121.279,45.383,750.591
4446.641,-373.000,746.884,-121.277,45.383,746.884
4473.434,-372.879,741.382,-121.275,45.383,741.382
4500.394,-372.756,735.697,-121.273,45.383,735.697
4527.354,-372.633,730.537,-121.271,45.383,730.537
4554.148,-372.510,727.871,-121.268,45.383,727.871
4580.940,-372.386,723.579,-121.266,45.383,723.579
4607.734,-372.261,717.785,-121.264,45.383,717.785
4634.694,-372.135,716.248,-121.262,45.383,716.248
4661.655,-372.008,719.584,-121.260,45.383,719.584
4688.448,-371.881,721.087,-121.258,45.383,721.087
4715.408,-371.752,720.676,-121.255,45.383,720.676
4742.201,-371.624,718.085,-121.253,45.383,718.085
4768.995,-371.495,716.887,-121.251,45.383,716.887
4795.955,-371.364,715.916,-121.249,45.383,715.916
4822.748,-371.233,712.112,-121.247,45.383,712.112
4849.708,-371.101,710.858,-121.244,45.383,710.858
4876.501,-370.969,708.257,-121.242,45.383,708.257
4903.462,-370.836,703.140,-121.240,45.383,703.140
4930.255,-370.702,697.899,-121.238,45.383,697.899
4957.215,-370.567,688.273,-121.236,45.383,688.273
4984.009,-370.432,674.542,-121.233,45.383,674.542
5010.969,-370.295,666.404,-121.231,45.383,666.404
5037.762,-370.159,663.813,-121.229,45.383,663.813
5064.555,-370.022,662.476,-121.227,45.383,662.476
5091.515,-369.883,654.665,-121.225,45.383,654.665
5118.309,-369.744,641.243,-121.222,45.383,641.243
5145.270,-369.604,648.133,-121.220,45.383,648.133
5172.062,-369.464,663.704,-121.218,45.383,663.704
5199.022,-369.322,682.287,-121.216,45.383,682.287
5225.815,-369.181,691.272,-121.214,45.383,691.272
5252.608,-369.039,686.993,-121.212,45.383,686.993
5279.569,-368.895,684.407,-121.209,45.383,684.407
5306.530,-368.750,687.659,-121.207,45.383,687.659
5333.323,-368.606,680.231,-121.205,45.383,680.231
5360.116,-368.461,664.944,-121.203,45.383,664.944
5387.076,-368.314,639.138,-121.201,45.383,639.138
5413.870,-368.167,603.582,-121.198,45.383,603.582
5440.830,-368.019,604.968,-121.196,45.383,604.968
5467.623,-367.871,623.172,-121.194,45.383,623.172
5494.583,-367.721,626.273,-121.192,45.383,626.273
5521.376,-367.571,648.524,-121.190,45.383,648.524
5548.169,-367.421,669.766,-121.187,45.383,669.766
5575.130,-367.269,674.680,-121.185,45.383,674.680
5601.923,-367.117,667.069,-121.183,45.383,667.069
5628.883,-366.964,656.079,-121.181,45.383,656.079
5655.676,-366.811,667.657,-121.179,45.383,667.657
5682.637,-366.656,653.484,-121.176,45.383,653.484
5709.430,-366.501,652.699,-121.174,45.383,652.699
5736.223,-366.346,663.769,-121.172,45.383,663.769
5763.183,-366.189,651.451,-121.170,45.383,651.451
5790.144,-366.031,635.146,-121.168,45.383,635.146
5816.937,-365.873,634.658,-121.165,45.383,634.658
5843.730,-365.715,628.342,-121.163,45.383,628.342
5870.690,-365.555,614.186,-121.161,45.383,614.186
5897.484,-365.395,592.685,-121.159,45.383,592.685
5924.444,-365.233,579.801,-121.157,45.383,579.801
5951.237,-365.072,591.088,-121.155,45.383,591.088
5978.198,-364.909,599.049,-121.152,45.383,599.049
6004.991,-364.747,606.220,-121.150,45.383,606.220
6031.784,-364.583,614.554,-121.148,45.383,614.554
6058.744,-364.418,621.690,-121.146,45.383,621.690
6085.537,-364.253,627.399,-121.144,45.383,627.399
6112.497,-364.086,634.417,-121.141,45.383,634.417
6139.291,-363.920,647.292,-121.139,45.383,647.292
6166.251,-363.752,659.950,-121.137,45.383,659.950
6193.044,-363.584,671.144,-121.135,45.383,671.144
6219.837,-363.416,672.790,-121.133,45.383,672.790
6246.797,-363.245,662.864,-121.130,45.383,662.864
6273.758,-363.074,647.527,-121.128,45.383,647.527
6300.551,-362.904,630.414,-121.126,45.383,630.414
6327.344,-362.732,627.649,-121.124,45.383,627.649
6354.305,-362.559,643.793,-121.122,45.383,643.793
6381.098,-362.386,659.734,-121.119,45.383,659.734
6408.058,-362.211,667.827,-121.117,45.383,667.827
6434.852,-362.037,671.801,-121.115,45.383,671.801
6461.812,-361.861,679.097,-121.113,45.383,679.097
6488.605,-361.685,695.266,-121.111,45.383,695.266
6515.397,-361.508,705.025,-121.108,45.383,705.025
6542.358,-361.330,705.224,-121.106,45.383,705.224
6569.151,-361.152,687.245,-121.104,45.383,687.245
6596.112,-360.972,660.896,-121.102,45.383,660.896
6622.905,-360.792,629.533,-121.100,45.383,629.533
6649.865,-360.611,597.607,-121.098,45.383,597.607
6676.659,-360.430,564.099,-121.095,45.383,564.099
6703.452,-360.249,554.182,-121.093,45.383,554.182
6730.412,-360.065,573.476,-121.091,45.383,573.476
6757.373,-359.881,601.497,-121.089,45.383,601.497
6784.166,-359.697,640.590,-121.087,45.383,640.590
6810.958,-359.512,667.242,-121.084,45.383,667.242
6837.919,-359.326,680.107,-121.082,45.383,680.107
6864.712,-359.140,669.391,-121.080,45.383,669.391
-6864.445,-320.754,350.729,-122.200,45.385,350.729
-6837.653,-320.940,356.456,-122.198,45.385,356.456
-6810.693,-321.127,360.201,-122.196,45.385,360.201
-6783.901,-321.311,362.033,-122.193,45.385,362.033
-6757.109,-321.495,363.102,-122.191,45.385,363.102
-6730.150,-321.680,365.139,-122.189,45.385,365.139
-6703.191,-321.863,367.199,-122.187,45.385,367.199
-6676.399,-322.045,368.280,-122.185,45.385,368.280
-6649.606,-322.226,366.034,-122.182,45.385,366.034
-6622.647,-322.407,369.301,-122.180,45.385,369.301
-6595.855,-322.587,372.692,-122.178,45.385,372.692
-6568.896,-322.766,373.617,-122.176,45.385,373.617
-6542.104,-322.944,374.360,-122.174,45.385,374.360
-6515.145,-323.123,369.203,-122.172,45.385,369.203
-6488.353,-323.299,354.197,-122.169,45.385,354.197
-6461.560,-323.475,311.148,-122.167,45.385,311.148
-6434.601,-323.651,282.513,-122.165,45.385,282.513
-6407.809,-323.826,280.660,-122.163,45.385,280.660
-6380.850,-324.001,294.758,-122.161,45.385,294.758
-6354.058,-324.173,309.143,-122.158,45.385,309.143
-6327.098,-324.347,315.855,-122.156,45.385,315.855
-6300.306,-324.518,331.739,-122.154,45.385,331.739
-6273.347,-324.690,343.512,-122.152,45.385,343.512
-6246.555,-324.860,352.360,-122.150,45.385,352.360
-6219.595,-325.030,364.671,-122.147,45.385,364.671
-6192.803,-325.199,377.716,-122.145,45.385,377.716
-6166.012,-325.367,381.448,-122.143,45.385,381.448
-6139.052,-325.535,379.527,-122.141,45.385,379.527
-6112.260,-325.701,375.565,-122.139,45.385,375.565
-6085.300,-325.868,365.641,-122.136,45.385,365.641
-6058.508,-326.033,289.587,-122.134,45.385,289.587
-6031.549,-326.198,234.487,-122.132,45.385,234.487
-6004.757,-326.361,246.190,-122.130,45.385,246.190
-5977.965,-326.524,261.320,-122.128,45.385,261.320
-5951.005,-326.687,281.230,-122.125,45.385,281.230
-5924.046,-326.849,297.674,-122.123,45.385,297.674
-5897.254,-327.010,304.259,-122.121,45.385,304.259
-5870.462,-327.169,303.763,-122.119,45.385,303.763
-5843.503,-327.329,302.948,-122.117,45.385,302.948
-5816.710,-327.488,313.130,-122.115,45.385,313.130
-5789.751,-327.646,312.851,-122.112,45.385,312.851
-5762.959,-327.803,303.848,-122.110,45.385,303.848
-5736.000,-327.960,291.633,-122.108,45.385,291.633
-5709.208,-328.116,285.690,-122.106,45.385,285.690
-5682.416,-328.270,288.635,-122.104,45.385,288.635
-5655.457,-328.425,295.145,-122.101,45.385,295.145
-5628.665,-328.578,297.244,-122.099,45.385,297.244
-5601.705,-328.732,299.581,-122.097,45.385,299.581
-5574.913,-328.884,302.740,-122.095,45.385,302.740
-5547.953,-329.036,303.360,-122.093,45.385,303.360
-5521.162,-329.186,302.384,-122.090,45.385,302.384
-5494.370,-329.335,299.811,-122.088,45.385,299.811
-5467.410,-329.485,296.889,-122.086,45.385,296.889
-5440.450,-329.634,294.994,-122.084,45.385,294.994
-5413.659,-329.782,295.357,-122.082,45.385,295.357
-5386.867,-329.928,297.201,-122.079,45.385,297.201
-5359.907,-330.075,300.006,-122.077,45.385,300.006
-5333.115,-330.220,302.664,-122.075,45.385,302.664
-5306.156,-330.366,303.920,-122.073,45.385,303.920
-5279.364,-330.509,303.460,-122.071,45.385,303.460
-5252.405,-330.653,297.349,-122.068,45.385,297.349
-5225.612,-330.796,293.084,-122.066,45.385,293.084
-5198.820,-330.937,292.210,-122.064,45.385,292.210
-5171.861,-331.079,292.134,-122.062,45.385,292.134
-5145.069,-331.219,289.119,-122.060,45.385,289.119
-5118.109,-331.359,288.994,-122.058,45.385,288.994
-5091.317,-331.498,291.259,-122.055,45.385,291.259
-5064.358,-331.636,293.382,-122.053,45.385,293.382
-5037.566,-331.774,295.073,-122.051,45.385,295.073
-5010.774,-331.910,295.104,-122.049,45.385,295.104
-4983.815,-332.047,295.453,-122.047,45.385,295.453
-4956.855,-332.182,300.196,-122.044,45.385,300.196
-4930.063,-332.317,304.814,-122.042,45.385,304.814
-4903.271,-332.450,311.570,-122.040,45.385,311.570
-4876.312,-332.584,322.157,-122.038,45.385,322.157
-4849.520,-332.716,330.536,-122.036,45.385,330.536
-4822.560,-332.848,341.906,-122.033,45.385,341.906
-4795.768,-332.979,359.871,-122.031,45.385,359.871
-4768.809,-333.109,374.360,-122.029,45.385,374.360
-4742.017,-333.238,403.761,-122.027,45.385,403.761
-4715.225,-333.367,433.537,-122.025,45.385,433.537
-4688.265,-333.495,433.176,-122.022,45.385,433.176
-4661.474,-333.622,423.930,-122.020,45.385,423.930
-4634.514,-333.749,429.606,-122.018,45.385,429.606
-4607.555,-333.875,450.095,-122.016,45.385,450.095
-4580.763,-334.000,470.773,-122.014,45.385,470.773
-4553.971,-334.124,492.205,-122.012,45.385,492.205
-4527.178,-334.248,523.962,-122.009,45.385,523.962
-4500.219,-334.371,551.801,-122.007,45.385,551.801
-4473.260,-334.493,570.039,-122.005,45.385,570.039
-4446.468,-334.615,597.142,-122.003,45.385,597.142
-4419.676,-334.735,640.404,-122.001,45.385,640.404
-4392.716,-334.855,762.301,-121.998,45.385,762.301
-4365.924,-334.974,830.927,-121.996,45.385,830.927
-4338.964,-335.093,862.739,-121.994,45.385,862.739
-4312.172,-335.211,878.219,-121.992,45.385,878.219
-4285.213,-335.328,890.798,-121.990,45.385,890.798
-4258.421,-335.444,908.170,-121.987,45.385,908.170
-4231.629,-335.559,922.603,-121.985,45.385,922.603
-4204.669,-335.675,933.414,-121.983,45.385,933.414
-4177.877,-335.789,940.831,-121.981,45.385,940.831
-4150.918,-335.902,939.923,-121.979,45.385,939.923
-4123.959,-336.015,951.919,-121.976,45.385,951.919
-4097.167,-336.127,971.358,-121.974,45.385,971.358
-4070.375,-336.238,980.441,-121.972,45.385,980.441
-4043.415,-336.349,993.623,-121.970,45.385,993.623
-4016.623,-336.458,1001.288,-121.968,45.385,1001.288
-3989.664,-336.568,1013.996,-121.965,45.385,1013.996
-3962.872,-336.676,1029.858,-121.963,45.385,1029.858
-3935.913,-336.783,1036.253,-121.961,45.385,1036.253
-3909.121,-336.890,1040.514,-121.959,45.385,1040.514
-3882.329,-336.996,1049.550,-121.957,45.385,1049.550
-3855.369,-337.101,1060.622,-121.955,45.385,1060.622
-3828.410,-337.206,1065.909,-121.952,45.385,1065.909
-3801.618,-337.310,1069.149,-121.950,45.385,1069.149
-3774.826,-337.413,1079.584,-121.948,45.385,1079.584
-3748.034,-337.515,1116.759,-121.946,45.385,1116.759
-3721.074,-337.617,1133.077,-121.944,45.385,1133.077
-3694.115,-337.718,1055.781,-121.941,45.385,1055.781
-3667.323,-337.818,996.700,-121.939,45.385,996.700
-3640.363,-337.918,920.684,-121.937,45.385,920.684
-3613.571,-338.017,880.236,-121.935,45.385,880.236
-3586.779,-338.114,866.278,-121.933,45.385,866.278
-3559.820,-338.212,839.199,-121.930,45.385,839.199
-3533.028,-338.308,792.792,-121.928,45.385,792.792
-3506.069,-338.405,746.173,-121.926,45.385,746.173
-3479.276,-338.499,697.099,-121.924,45.385,697.099
-3452.317,-338.594,653.566,-121.922,45.385,653.566
-3425.525,-338.687,637.893,-121.919,45.385,637.893
-3398.733,-338.780,625.847,-121.917,45.385,625.847
-3371.773,-338.873,596.792,-121.915,45.385,596.792
